hssd_id,category,primary_direction_kind,annotation_kind,axis,is_semantic,is_strict_positive_front,confidence,validation_status,outcome
6ee0166719b9ce9f07a4a08f7d03ccf2fef75b7f,end table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
6ee3321de3d9a91d0c8964fe0069fe09e6a5169e,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
6ee4a44f8b5737998c8876aa2c4d522b5cd23feb,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
6ee753b65e6919ed11c0f0842701fbd55316067b,pet bed,front,front,"[0.0, 0.0, -1.0]",True,False,0.05,geometry_axis_candidate_low_conf,preserved
6eeae8638dd248886e9d08c0466c9cdc48f54ce9,wall hook rack,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
6ef158c281131036302a2c6d12c8a5fd5e34ad49,casserole,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
6ef98b7750ff80c5225b0f7c733f23d196998038,storage bench,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
6ef9c280cdc6fee30a62b2a74f5722e884099572,basket,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
6eff75ec23c4c9c1f83c636bf6d6ea6993d7adde,nightstand,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
6effbf7c5485563e0fcf91d375c8c5c28a5922ff,desk,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
6f0b2844edf4906d69832484e80d5a69d9b33b1e,desk,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
6f1b5b7363b85e2c565a8fc016e4970a16a40054,end table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
6f259794d01a14a54e2eb65e30a661f053abe729,nightstand,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
6f26eb169111a17c566bfb1ed56bd82adc2db686,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
6f2bb312036ebbae505dbdc84cd4316e48736776,armoire,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
6f2bc0482800342b40159fef587fba7b281abf4c,table lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
6f3757cad1e03ebf1cd2407b925ebd58e15f8728,"shoe rack.n.01,cabinet",front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
6f39d280c2a04534ebaf2ea6ed2c4d12924ad092,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
6f3b52694a7ab433792cebebd632c5e111101de8,sofa,front,front,"[0.0, 0.0, 1.0]",True,True,0.72,geometry_axis_verified,preserved
6f460cfd36169f73909a0ce0084d755834570e7e,ashcan,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
6f4ed506476f1712ecacf117b9c8fcd02c936a71,dining table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
6f50f3393f12eca2e1c9d1002f3df0edfa1e86cc,pendant lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
6f5798f9d8c522047a6faf5672f26e684b036e33,jug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
6f57e5076e491f54896631bfe4e9cfcaa08899e2,buffet,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
6f760170fee0ca8c267fdd5ecab6ec6556847321,straight chair,front,front,"[0.0, 0.0, 1.0]",True,False,0.05,geometry_axis_verified,preserved
6f7a1db95fd0ee2d1c0f90eadd3fed34a567f6c6,armchair,front,front,"[0.0, 0.0, 1.0]",True,True,0.72,geometry_axis_verified,preserved
6f7a7d7fb97265c42e9153c06fcb9802555c624d,throw pillow,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
6f880dd0d100846cbf904ed3dd1f0941214adc2b,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
6f8a01edea21152ccfbfa112893148df4c3a29bc,gym equipment,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
6f95e53e6f0aaaf34e950e5027dcd991865fa3fd,console table,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
6f9c32b7abc350c4b0c3d9382b0cbf06e5600f94,"letter.n.02,wall decor",front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
6f9d583b08bc78d6ea4cb31935a90c1a23a65df8,storage box,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
6f9dfbe8cd3839b93525f5933243b93ff57cca8f,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
6f9e025e59a4a4c1991bb6dc7e73ccb985d07c57,vase,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
6fa68b9fd49c07cf3fbe9469853d3c853d3e80cb,wall decor,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
6fb03649e30b60b37718bbe01f25e7338248a07d,trunk,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
6fb43dd9a6f262dd6d391b860437ab10a76a0acd,wall mirror,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
6fb56b6c620151a793b56bf6b47dd595a944f857,ottoman,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
6fcc5a124007626e6262b4930fbbc7f11bd2a461,bedclothes,front,front,"[0.0, 0.0, 1.0]",True,False,0.05,geometry_axis_candidate_low_conf,preserved
6fd130f536f3fb2ce7c40e762b53ebbe627ee197,table mirror,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
6fd16fc2230bf79ad6678084bf1eecf0b8956e8b,ottoman,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
6fd596b1e531cb313374c0975046584ff515c16c,coffee table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
6fe25297682d06a3593f40cb06736314a98e7ccf,wall mirror,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
6fe48e077f59c07bb45b23d166a689a48f1ae655,potted plant,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
6fe919e17615dc0955939f3673e0de1202eed8d3,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
6fee490e5db5805f752c4e44d30d88e3f7dce798,easy chair,front,front,"[0.0, 0.0, 1.0]",True,False,0.05,geometry_axis_verified,preserved
6ff450daad1f6bcf8eec8563a3e4f4494c70fc75,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
6ff5251d907c64bfdf8cf4cf04afc9a039dbd4d1,throw pillow,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
6ff871e1f062e94a81882f576463a98ee8dba3d8,coffee table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
6ff98df2b10264b0a85025401c2a5fcdb0dc769c,end table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
6ffa2de4b1bf987baee64de4ad9c40b64fa4af11,end table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
7002b31b6c8246acf1387c3a7ddfeef0c888d914,wall mirror,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
700d405f12aa24e6f8298cba0ba68ca56cb146bd,rocking chair,front,front,"[0.0, 0.0, -1.0]",True,False,0.05,geometry_axis_candidate_low_conf,preserved
700e8bb0f2f6f76ba26a2909fe520a31e8d94dd9,sofa,front,front,"[0.0, 0.0, -1.0]",True,True,0.72,geometry_axis_candidate_low_conf,preserved
7012d891018b1eb953483234dd2176e974b524ba,armchair,front,front,"[0.0, 0.0, 1.0]",True,True,0.72,geometry_axis_verified,preserved
701308cdedf9ead97df7a2f4d53abe0b9153b6e6,gym equipment,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
7022b08ca078badcddff8d9fb0b6028f97d107e3,sofa,front,front,"[0.0, 0.0, 1.0]",True,True,0.72,geometry_axis_candidate_low_conf,preserved
7025cd14a948f491902ef12724f0fe6e4ce672af,coffee table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
702d3ab650d34ee1dd236b0df5882573ec70c504,"stove.n.01,oven",,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
7032196bf1c08eb02c2dabb6eb3abf1a27997c50,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
70355e0dcc2366e5174c3781695d3dee2aaf7f08,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
7037b91aa95b4455af64b832f3b5c2cf2ffafa17,bookcase,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
703a09bf50842e872d6c2b21240412e885bd9fdf,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
703dc02d39bf4be233dd614b8bad4cd8363d667c,car,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
7049c96c99124b73ed2e8ce69c874b600f0b379f,throw pillow,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
704be01f7db2f73ed7ef831d13b24a1bbadc8341,pendant lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
704d52eecf91590cd6885499554ee70f07997dd7,cafeteria tray,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
705123a0be38cef21403a7f373db0c73b1d49ab6,glass,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
705297b0a43f8b093c2056e01e949df7dcc616f1,potted plant,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
705461d8c9c59cf7461e5a4a48fb146e9193e72a,bathtub,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
7057310ddbb6f306bd052073a7a567cffa420dd3,window curtain,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
7059987a721c3193430a46b41c72d963a91493c8,window shade,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
7065a22d943108d1e8146f3f0329be70394df2ff,ceiling lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
707c91999887a03e66ab1c115658d00b95c1f201,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
7085b4004190c7be381525d7341f0390b20add51,floor mirror,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
708ca370f980d9d7b5afd82b6bb3b0b8459e7259,potted plant,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
7092826dbd4e79eb1468f5f1be75b558b87c2c82,sofa,front,front,"[0.0, 0.0, 1.0]",True,True,0.72,geometry_axis_verified,preserved
7092c2d631ad33ea65578fda9dc3f2e7ace49f9c,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
7094e30496b2735c235819e99c509769dc30502d,armoire,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
709510d6568e1057c9fd62d8cf9ee6c34f72df46,bed,front,front,"[0.0, 0.0, 1.0]",True,True,0.72,geometry_axis_verified,preserved
7095ecb50b522b8bc72ff8157495c0bdac2d3d94,faucet,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
709745fbd3cc41050840793cdf67e73995e27270,desk,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
7097cff803bee5431fe6fe26edb423c5499fb28b,whiteboard,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
709a782aac7df3698f3d2c28eb8364fb942ffc9a,potted plant,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
70aac9fde59293c88ec2ce1b78a67d36915dd8d1,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
70b446e54a1868313eae5bf4003c9e53306ee039,hanging cabinet,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
70bd930f4beef594c96e8f228535b7f188a161ef,"bar stool.n.01,chair",front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
70bf9f997babb17d77bafb5cc9cfc30e32a02403,plush toy,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
70c22b0935fa1ab0e9fcfe5dd52ddc7ff94f47a7,armoire,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
70c4e28c73b61b7e5258120b790c4a76a9767f08,wall lamp,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
70c79bca253e00b3f33bdca64f8aa12eda31db70,chest of drawers,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
70d4947007b0fafdfb7b4fc44a0b556f688ec4c4,buffet,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
70da418e165e78eb5933d808fe6a2092162058ea,sink cabinet,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
70dc6f05f5ccaeb458f50701d929e4cd184e5b0a,table lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
70de3589ff75d49478cbd1f862193de576139ffa,kitchen cabinet,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
70e2622adb51821a258b832699b4cb33cf152a3f,window curtain,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
70ec402f39ccead0ebaabd8ceb8627877310f18f,throw pillow,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
70edacf930043886edc239c55156daa0a782abb1,gate,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
70eeff31df71066f026769ac7f3d89e6dc13d737,footstool,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
70f7938f0e85f8361b676f18969e934f05be8f5a,throw pillow,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
7105e78f9396def9255f6144ed2208657fba53ee,net,,,"[0.0, 0.0, 1.0]",False,False,0.2,explicit_no_stable_category_direction,no_stable_direction
710ab4318e8a831378523deb8083d3863f6e9224,armchair,front,front,"[0.0, 0.0, 1.0]",True,True,0.72,geometry_axis_verified,preserved
711b48fa4828e8fd73d0386b7ab2e96de8fcf04a,cookie sheet,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
711ca0050f3f9b5f88d68e5b09d4e176090e64ad,tv stand,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
7121cc194c6e576f2da123eb217e5af26cde3bb8,shower curtain,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
7127895e8862c9e3a3065f7fe3d341473ab13b8f,throw pillow,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
712892e35ad4f869c12bf45846f04804bb5c2eb8,table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
712e8b6769bebb2dde5302e3de78d2c28d639759,toaster,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
712ef8ca280bad8e1f00da9043b74b8f64f992b2,bucket,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
7133e9f4d3f106ed39641fb26f0ea92e74ffb21d,seat cushion,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
713797714014a1bdb4e0c2c13c722892e7c71999,wall mirror,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
71386a3b48f2ecd4425ebab99d11249f561dbe49,wall lamp,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
713ad69872c5d3ea4a86d674135bca47c001fd42,wall shelf,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
713e949b45c099d34c18cd7a8d93576e0a0cd9e7,pathway light,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
713fd2f383ff0f09f30ce0749b8b5abda788a795,casserole,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
71403a0bc8df26e941dc6a1f40d5ce93aa22e600,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
7143c2fc66b77e9f880512ef64d573008877633b,end table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
7148b1a978b12cc099bddfbb043975abc50e07a3,dining table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
715a72b2761252b77e761724a12c5eff87ca4c00,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
715a79a163c4e8103e0bb86599e9b874cd603ced,hammock,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
715c034da15db3f1cfd0cfe36c0758c458ac2461,lantern,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
71684965f1f35efeada9a00407cd7e5eb287e837,range hood,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
717527b75b1d48c6df7e0b807188991505f1ef56,ceiling lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
717cab903031722384f08ee7543cba0f4df006ec,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
7182ebb50669d7f49ac8918b7a6d1404fe7b54b7,potted plant,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
718d4c7844ea2efd9247139bb145228d6841b425,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
718d699c964758dc7761aa623afa836c6479866f,wall mirror,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
7190489aa649a0bf3d28930dd621ea66c2063d6e,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
719481bbd19579d479734c61384e2cb98c57f4b5,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
719b88456badf9658c0a2b9afbe6922026b6fd71,fireplace,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
71ad8aa377c8cfba37c9a9e0cccfeaa89341995f,end table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
71b30944a9c6ca8077d2ab8903e586a4dd2a3917,vase,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
71b59a776ed8f0d33739a653749f68c59ae8c939,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
71d09809fa1306bbda506bf4ffb6a807df1b005b,clothes tree,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
71d3031518f78e2d97e5eb22059e6ca50ded3c93,bowl,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
71d631f31257bc48b408ee34369c432002bb5f44,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
71e66d88219572d68ae485325f25aeca7d1e5c94,armchair,front,front,"[0.0, 0.0, 1.0]",True,True,0.72,geometry_axis_verified,preserved
71ebfd95532b7bc4eb87ca51f69c97fd4728218c,ladder,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
71ed4df8d969badd1f7ff5b008813b2193318d6e,kitchen scale,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
71ef7c208e45356ca1434b970718554cb7d128b4,desk,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
71f80baa4252fccaf2b5033c41cfe914df11b42c,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
71fa3c2594d4399ed3f0d0942e3edcd2be8fdbc5,refrigerator,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
71fbe13a411797e3dc3acdee86179aaa8b05d657,footstool,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
720213ed4d0172eb95cc20af90611fc844d17a10,footstool,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
7203abd941372582ca1cf2f402807d0301f00986,"candle.n.01,candlestick",,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
7216165ffb87202befd80f154a6ac2f7ce521888,faucet,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
72165fff8bdf9494b9f79a9accc6968d0670fcd5,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
7217b271a329f51e3633363b487912ab18246622,"letter.n.02,wall decor",front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
721b75b49772e53e01785e943bfe8832fe3f9dfe,table lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
722866a9d51463b5c8e968e437fdfcc9e44d2d6f,pendant lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
72287124d634c4fba4c595ea32c2b0fca82b63b0,"wall art.n.01,sign",front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
722d9b8b0d8ad98e8798840b918121d2c126fa26,kitchen cabinet,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
722e30ef3f21b129420794b1c9e8d5a770fe3afc,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
722ee5e90284277993c21d61b10707d8cbac452c,armchair,front,front,"[0.0, 0.0, 1.0]",True,True,0.72,geometry_axis_candidate_low_conf,preserved
72305abe342ae61ffd01243a6acfcdb8aa0381c6,end table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
7234c47c5e1a7bcd091736c9101d941fd6c4d9d6,pendant lamp,,down,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_down
7242a8e0ba9f4b50fcec9a2e663a4e81a269d4ba,wall hook rack,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
7242d1d75427afd2da95c250342b676f2a4ed851,frying pan,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
724302468f654ed8bf8d72ad82e5057db5d08336,hamper,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
7244821159fbec44fa2e85a27ccc2e4b8294e1cc,table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
724b868d689123c9b22ba5eabc047e155c090024,end table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
724e22df3ff437c7a22926040ed4747f1f6fc372,wall lamp,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
724f3525032403574d5519ec962536a3c3e4d16f,window curtain,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
7251c7d128ec42f88c4ac07568ecfe9fac7e86d7,picture frame,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
7255d38e0e587bb5ee97d726e1f4af9245c0e1b1,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
7258807d160c815dc001a59b6a6be88f5b9ea898,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
725c5e0c013448a939b748491fe3262b0fb3185e,nightstand,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
726793309f6eb1fbd6b34ea52de023d78b596903,coffee table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
726d17ec5b3e6e19a97f47d2edb1d309e429f59a,coffee table,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
72760b1ffdf469e828ac2ec7eb6417c1afa172f2,rug,,up,"[0.0, 0.0, 1.0]",False,False,0.2,functional_direction_not_canonical_front,promoted_functional_up
72781e27d443c8e0b5bed1eee2d154e26fc610a5,toilet,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
72807de315ae7f20a846e137cf5e755f909a398f,shower stall,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
7296cba85cfaf0ab1733eca053ca054eeae8afb6,wall art,front,front,"[0.0, 0.0, 1.0]",True,True,0.82,category_semantics_verified_axis,promoted_front
