hssd_id,category,scan_status,watertight,physics_proxy_policy,issue_reasons,error
a18e10b5a631db2083bdc36b2dc4126745e6b46c,armchair,complete,False,bbox_inertia,open_mesh,
a1913613aa834ca47cbde3fde16797e565593a87,mantel clock,complete,False,bbox_inertia,open_mesh,
a194a188dfcd8e3796529c0263448ba047ce632f,bookcase,complete,False,bbox_inertia,open_mesh,
a19b47699883e5841599452274d671a1bb2c775e,base cabinet,complete,False,bbox_inertia,open_mesh,
a19e842593852d0614648a3acb3f1fcc117f7407,wall art,complete,False,weld_or_static,open_mesh,
a1a955a6d0706fa3634c9baea186632791ade20c,vase,complete,False,bbox_inertia,open_mesh,
a1bcb3b7e2a89db0b438a339719fb643312278a2,"stairway.n.01,stairs",complete,False,bbox_inertia,open_mesh,
a1c1cb6fa8cc64eaffdc79b2eac143e0588927b0,weight,complete,False,bbox_inertia,open_mesh,
a1cb00c89a44aca868e5ab139a6697cc1050d1d2,ashcan,complete,False,bbox_inertia,open_mesh,
a1cc64ecea06ed0606be2095d842d48911159e37,coffee table,complete,False,bbox_inertia,open_mesh,
a1df429dfce559731be5c2dbcae1b8073cdd8e1f,swivel chair,complete,False,bbox_inertia,open_mesh|center_of_mass_out_of_bounds,
a1df437d263e5758c23e6653d365e0fdcc81ad31,wall art,complete,False,weld_or_static,open_mesh,
a1df488a41d87d4561c429349bc2097e21e8c978,wall art,complete,False,weld_or_static,open_mesh,
a1ef5b93eaf029da57b49fb31ed5e05c01003749,bath mat,complete,False,bbox_inertia,open_mesh|degenerate_faces,
a1fb09d44c5303fe450f75238d5a299e426af38e,wall mirror,complete,False,weld_or_static,open_mesh,
a1ffe13b3963ad146f3e0c34a272f83e913252a2,pendant lamp,complete,False,weld_or_static,open_mesh,
a2019b85453656ac64d641ff7098bc79598089e8,armchair,complete,False,bbox_inertia,open_mesh,
a20af6e98d04cc5775fe03fe3b34ee98ee750255,sofa,complete,False,bbox_inertia,open_mesh,
a20d514ebef2dc925a877c28685387dc0f2ef248,sofa,complete,False,bbox_inertia,open_mesh,
a2103db2fd5152b906bed540af641b879673bbf1,dining table,complete,False,bbox_inertia,open_mesh,
a2135a6cf11a93b6b74d5607a2aff7bd0244f866,table,complete,False,bbox_inertia,open_mesh,
a21c50790cb175560daecd7e9bdecbb84214d0f2,rocking chair,complete,False,bbox_inertia,open_mesh,
a21e9f611718d1fdce4a55069dc8430afd882885,headboard,complete,False,bbox_inertia,open_mesh,
a21f46139ac72eca15b4240cf8055b984d593af1,vase,complete,False,bbox_inertia,open_mesh,
a21f673cca3cf12131c1553986f30132cd97e259,sofa,complete,False,bbox_inertia,open_mesh,
a23298780f77e9beb0eac381979639482a6b547b,pendant lamp,complete,False,weld_or_static,open_mesh,
a23c0acfc3cca5c709dccdf65564628e76ab4498,chest of drawers,complete,False,bbox_inertia,open_mesh,
a24392b88f510d8c7abf8f5a20ccfaa794ed2e81,end table,complete,False,bbox_inertia,open_mesh,
a2546f59391df58427404b45a53dbfbdc70f77bd,armoire,complete,False,bbox_inertia,open_mesh,
a25bd54073d8c44c5f6a9009ed167888848b5014,picture frame,complete,False,weld_or_static,open_mesh,
a263af6c0b172782f05372c2d5a613cee759a100,hanging cabinet,complete,False,bbox_inertia,open_mesh|center_of_mass_out_of_bounds|inertia_not_positive_definite,
a26ad9d764d13be91517133a65d5df9a3e4ee081,window blind,complete,False,weld_or_static,open_mesh,
a273e452eb4b0a43999b2ec7bfefe4b412d5aa06,shopping bag,complete,False,bbox_inertia,open_mesh,
a279753d53f40ac43e222bf0cc86b08ce0911d50,armoire,complete,False,bbox_inertia,open_mesh,
a27bf8a110637546a4ff8636486a55218e2f5755,coffee table,complete,False,bbox_inertia,open_mesh,
a27d085c47cf5d7781071ab32515854b2b8c9d7f,table,complete,False,bbox_inertia,open_mesh,
a2864c57f9ac3e98bfdc0bc4f0b37c3560330f2e,picture frame,complete,False,weld_or_static,open_mesh|inertia_not_positive_definite,
a28a9bcf366b8708e9b363fbb7ddd6202ba458cc,weight,complete,False,bbox_inertia,open_mesh,
a28e9005a5d4a65ab5428fca8f92456843b01bc9,hamper,complete,False,bbox_inertia,open_mesh|center_of_mass_out_of_bounds,
a2983a4841eca51a82414d55af18b9dc348627d3,pendant lamp,complete,False,weld_or_static,open_mesh,
a2a1c69875cef52c41479441264c4fe77b0aaa7b,pendant lamp,complete,False,weld_or_static,open_mesh|center_of_mass_out_of_bounds|inertia_not_positive_definite,
a2a1ec31ab47a0a637616de59901ec2eb4163855,wall art,complete,False,weld_or_static,open_mesh,
a2b12254f941598804f18e07dfa02b9a173997c8,table,complete,False,bbox_inertia,open_mesh,
a2b5c83d8ed4b9acc659b4c27cb258d7ffa9d2b7,crate,complete,False,bbox_inertia,open_mesh,
a2b84191ba83ccf6ba269ce696d89d84211b9971,hanging cabinet,complete,False,bbox_inertia,open_mesh,
a2c21425dd3d3b71c57fbbf8ba3aa01d0efc2f5d,window shade,complete,False,bbox_inertia,open_mesh,
a2c231af0597eb9afcae36a6c7fe16efeeb0a554,loudspeaker,complete,False,bbox_inertia,open_mesh,
a2c6c904c56e2efbc932a1a3c1a0613f7a39994b,wall mirror,complete,False,weld_or_static,open_mesh,
a2ca7cc2bcbc16e9503401a895fdd393a7e9396d,camcorder,complete,False,bbox_inertia,open_mesh,
a2ced0f9ca1c9c567a1a27bedd7804900e89aae4,showerhead,complete,False,bbox_inertia,open_mesh,
a2d18114421991200bb43645a15359859ee9f95d,kitchen cabinet,complete,False,bbox_inertia,open_mesh,
a3037f0f7fbe458c01e019a5db8c4d9914ed0f10,wall art,complete,False,weld_or_static,open_mesh,
a3044ff89c23c967ba9837c4f56007675575dbd0,cabinet,complete,False,bbox_inertia,open_mesh,
a30a539c3f7a251cc7fae365a24ec4228df336a0,sink,complete,False,bbox_inertia,open_mesh,
a30ced9afa9ea08d4bcd968dd77a802900d1065f,ceiling lamp,complete,False,weld_or_static,open_mesh,
a312bac46b28ef8b1e4c71c0e9702529a27de8a7,ceiling lamp,complete,False,weld_or_static,open_mesh,
a313ddf08c74c50c76b0a2f5d62ab9ae41c5ac66,flower in vase,complete,False,bbox_inertia,open_mesh|invalid_volume|center_of_mass_out_of_bounds|inertia_not_positive_definite|degenerate_faces,
a325d8b913b7df4a34c1068286532923be31295e,hanging cabinet,complete,False,bbox_inertia,open_mesh|center_of_mass_out_of_bounds|inertia_not_positive_definite,
a32a1cdbe4ecde9bdd9591b538abc15645c9cd9a,end table,complete,False,bbox_inertia,open_mesh,
a32b295d3151d42cb5809d7ae24f5b7eaad800f2,doorbell,complete,False,bbox_inertia,open_mesh,
a32b93f33cc3fe878420109402d59027bda7c8f2,wall lamp,complete,False,weld_or_static,open_mesh,
a32ed32cc5693cb1ccd4792b7c3f0340cc8eda91,desk,complete,False,bbox_inertia,open_mesh,
a33b4d0b2cf35e7f24e07b0a1dc3b8a2b52593fa,plush toy,complete,False,bbox_inertia,open_mesh,
a33c7a26061ee7a70728ed78e953688931d28f55,mantel clock,complete,False,bbox_inertia,open_mesh|inertia_not_positive_definite,
a34eb58d8e8c6c14548c4d3b915eed8b124dbd63,"stove.n.01,oven",complete,False,bbox_inertia,open_mesh,
a354917b5d42080e88db3b5efb56a817071190af,"stairway.n.01,stairs",complete,False,bbox_inertia,open_mesh,
a354f2a1205878521964e4eb5fc968981549c6fe,"stove.n.01,oven",complete,False,bbox_inertia,open_mesh,
a357ff5954739db5c345f16e89a102597d765728,coffeepot,complete,False,bbox_inertia,open_mesh,
a35f943f68faf2b032307f6b336be2d948b400a6,refrigerator,complete,False,bbox_inertia,open_mesh,
a362cd09714a88e499a8b0b4bed607d233de5ffc,toiletry,complete,False,bbox_inertia,open_mesh|inertia_not_positive_definite,
a36c8e8bf138260959aec51b5fa11d11c7bf8997,table lamp,complete,False,bbox_inertia,open_mesh,
a371e0f1b268f791c3fd4c27e07bae8a4b59cf9e,wall mirror,complete,False,weld_or_static,open_mesh,
a37269f636786fca68f9ed9a32e4c9a6b6e7df40,washbasin,complete,False,bbox_inertia,open_mesh,
a37be0f5a6aef38695d28dd895d4ddada3474ad1,weight,complete,False,bbox_inertia,open_mesh,
a385fc134ef880ca0773e705e0b399da83a950b6,kitchen cabinet,complete,False,bbox_inertia,open_mesh,
a38bec9bf4308ab5499ef7ff795b4f7b82c9b95d,railing,complete,False,bbox_inertia,open_mesh,
a39374cea34aea3a858c0da32455933a642125a6,bar,complete,False,bbox_inertia,open_mesh,
a396dd2cc5c9597ede9ff2f6c6310cb65e9f53d0,tv stand,complete,False,bbox_inertia,open_mesh,
a3aa7554c42e688abc9ad7def329df5891c3cd74,footstool,complete,False,bbox_inertia,open_mesh,
a3adcc07e1656ec5f67c332587ad30ce080a3e89,bookcase,complete,False,bbox_inertia,open_mesh,
a3b325ff5e4d15c184fdc8494e17f5414849fa8d,wall art,complete,False,weld_or_static,open_mesh,
a3b413191de85ee9040e8eee653f9af5738ffab2,coffee table,complete,False,bbox_inertia,open_mesh,
a3b8a2003e4036f7ea2086dbdd0f381d2b4c8315,toiletry,complete,False,bbox_inertia,open_mesh,
a3bb04e10a43d9fc0ec65d0505852cf64d1701b4,potted plant,complete,False,bbox_inertia,open_mesh|center_of_mass_out_of_bounds|inertia_not_positive_definite,
a3c360ebc850cc5b1bc9cc8b2636d7f2eda848b5,wall art,complete,False,weld_or_static,open_mesh,
a3c694de5896e9d6fc1fce2498b5541481bdd008,"candle.n.01,candlestick",complete,False,bbox_inertia,open_mesh,
a3c7913636db84951ec7c51d6ef059a954d16d0b,wall art,complete,False,weld_or_static,open_mesh,
a3e00bd6988f75faadbc9865302e24caa9202421,kitchen cabinet,complete,False,bbox_inertia,open_mesh,
a3e35efa170d8d4f312116cf6a52c618ddd2af16,kitchen cabinet,complete,False,bbox_inertia,open_mesh,
a3e7ee889942ea04526f0c0bab67f0b255d6a17f,wall art,complete,False,weld_or_static,open_mesh,
a3f468d8b4060830a47c22bb733121ef13bbb3a5,chandelier,complete,False,weld_or_static,open_mesh|center_of_mass_out_of_bounds|inertia_not_positive_definite,
a3f85bd1e89b7ea773ff757758b757f59752767a,wall hook rack,complete,False,weld_or_static,open_mesh,
a3fce687e16c92cce0a801e92c7705a20ac74525,plush toy,complete,False,bbox_inertia,open_mesh,
a40d0cd6ddff219f78c56b6a79bbde1e3ef7cd03,sofa,complete,False,bbox_inertia,open_mesh,
a40ffdaaed7add28c59d737695930d8ff43fd93c,ottoman,complete,False,bbox_inertia,open_mesh,
a4162d863d9da0ae83f31a9de7802dd1a15e1cf2,"stairway.n.01,stairs",complete,False,bbox_inertia,open_mesh,
a41b5efb29d61217e91973e11de42bdc2c001598,mat,complete,False,bbox_inertia,open_mesh,
a41e6f9b40a0e4d57a462c4e8d9d6ab48ab332ec,table,complete,False,bbox_inertia,open_mesh,
a4255059fac75c9d30c4b771a24c0570f9fd8dce,potted plant,complete,False,bbox_inertia,open_mesh,
a426ac95d8aec9ce6c6721e8bee4f290bc144db5,shower stall,complete,False,bbox_inertia,open_mesh,
a42e2ef37ca205ecb1927bde89c6b618ddcda71b,desk,complete,False,bbox_inertia,open_mesh,
a42fa5c6860d9d8e43df42fda817479ab0b31951,sink cabinet,complete,False,bbox_inertia,open_mesh,
a43a998d9d4cfd0f96fd72a16b3bee286ba89569,coffee table,complete,False,bbox_inertia,open_mesh,
a443254659cf685e65190747772d47086f49d81a,chest of drawers,complete,False,bbox_inertia,open_mesh,
a4475bb134727ef64a59da3cb5e0599091ddca78,console table,complete,False,bbox_inertia,open_mesh,
a46ed979bc467c63532515b763cb72495931c8a3,nightstand,complete,False,bbox_inertia,open_mesh,
a4741ecf28563f787f020fa83d22b55a78e98344,towel rack,complete,False,bbox_inertia,open_mesh,
a47828a435aca537d149eff6bbf22e4b7d454f63,chaise longue,complete,False,bbox_inertia,open_mesh,
a47dfc4c45cb05934f2913e1d7887f13000bdf14,pendant lamp,complete,False,weld_or_static,open_mesh|center_of_mass_out_of_bounds|inertia_not_positive_definite,
a48aee1d7e951ba820b3b281488a23b30abd1913,chandelier,complete,False,weld_or_static,open_mesh,
a48b10aac6bccf006991e59f7b91f87ce157512b,end table,complete,False,bbox_inertia,open_mesh,
a48ea3b073b996c10701e1e2e6ef9e119f8edff4,string lights,complete,False,bbox_inertia,open_mesh,
a4975d8630a2c7b17c07cce4c759d49a206bc838,window blind,complete,False,weld_or_static,open_mesh,
a4990cf91bd66fe1fda09a1d5df0d6131180939c,nightstand,complete,False,bbox_inertia,open_mesh,
a4b8d2170a65622aec4cc922103990b1c7783a46,buffet,complete,False,bbox_inertia,open_mesh,
a4bcf63cbca10accb6cd4950ea3b2a541fd834c8,coffee table,complete,False,bbox_inertia,open_mesh,
a4bd43180769b197321a7667af49ebc37d2cfc55,greenhouse,complete,False,bbox_inertia,open_mesh|center_of_mass_out_of_bounds|inertia_not_positive_definite,
a4c07cdfd91b7c628db7ffbf9a48ca58c27113f4,armchair,complete,False,bbox_inertia,open_mesh,
a4c2f9534ee75d24aba6a915459455d03d087f96,rug,complete,False,bbox_inertia,open_mesh,
a4c56755139387b86eb678f60245a440394444ed,chair,complete,False,bbox_inertia,open_mesh,
a4ce98147b16d501516e15e56dce76be9f46124f,wall art,complete,False,weld_or_static,open_mesh,
a4d3cd6af07096126cb54583f13c1b06a631c7d6,wall art,complete,False,weld_or_static,open_mesh,
a4d5f40495323c3bd9def72797e5079c68483fe2,bookcase,complete,False,bbox_inertia,open_mesh,
a4d8c0459288b97012538a979e88b0fe2f75f345,track lighting,complete,False,bbox_inertia,open_mesh,
a4eb380b5fad3422e901e3f864db70ec153f07f0,hanging cabinet,complete,False,bbox_inertia,open_mesh,
a4f1e3aedb9415eaaba4a699ebd333a1833c1b2e,washer,complete,False,bbox_inertia,open_mesh,
a4f48e0319d4ef03b303c2ebc1876172582baa6f,coffee table,complete,False,bbox_inertia,open_mesh,
a4fe17ac1cceb3d8c6cf020b14522c345f526d8a,nightstand,complete,False,bbox_inertia,open_mesh,
a50113c91dbd26014e5b4d2aa0fac9f386fa1760,bar stool,complete,False,bbox_inertia,open_mesh,
a503e7a923fc2e9a4793c2039a0b1534cd31501d,sofa,complete,False,bbox_inertia,open_mesh,
a504a3a71dd9ce9b659dc72122a26314776681c7,basket,complete,False,bbox_inertia,open_mesh,
a50665eb9bf6c57860330bc8f492760001163607,mantel clock,complete,False,bbox_inertia,open_mesh,
a506c15b7a7f4d0fc633a073e7c483c961b3cbf8,throw pillow,complete,False,bbox_inertia,open_mesh,
a50d0d8aec6fc3625305e4ef078ab19a6f76237c,sofa,complete,False,bbox_inertia,open_mesh,
a5143ce70e95c7ccfb8f4061b09b6f731ca37e0b,swivel chair,complete,False,bbox_inertia,open_mesh,
a514f35e0b6d2e8e04b33ad7cf8102575837cd7d,end table,complete,False,bbox_inertia,open_mesh,
a51a17854474074b191d615f9cf6ec1f6f387101,pendant lamp,complete,False,weld_or_static,open_mesh,
a51fa63c7ab141e2d87f868600e388c4102272f4,stool,complete,False,bbox_inertia,open_mesh,
a520be7d8a52777002429df7f7a0e405ab4de80c,"poster.n.01,wall art",complete,False,bbox_inertia,open_mesh,
a52b590f3d162eb7d6d332255d7515238d42e307,potted plant,complete,False,bbox_inertia,open_mesh|inertia_not_positive_definite,
a52e492b90e6f003df6c9ff329e5362a19ff4a58,showerhead,complete,False,bbox_inertia,open_mesh,
a536e8f30b7941256dfd8a5b8d93903011987572,hamper,complete,False,bbox_inertia,open_mesh,
a53f95dc79580503ac12763c3ae42ebca93270c4,wall lamp,complete,False,weld_or_static,open_mesh,
a54b0be05b0158c98ba1e3cd3a10eeba2669695f,railing,complete,False,bbox_inertia,open_mesh,
a54cc37f30d048e84683e732174c45c0d37f938b,crib,complete,False,bbox_inertia,open_mesh,
a54cf3794f633c60b8a5d21917622530f5a04435,coffee table,complete,False,bbox_inertia,open_mesh,
a5554f1d7f6d6778f3ffa7513f080afbf8cea47f,"toiletry.n.01,perfume.n.02,bottle",complete,False,bbox_inertia,open_mesh,
a55da36088048698a1bebfd9aa7aaa5c17422961,drying rack,complete,False,bbox_inertia,open_mesh,
a560c09a4fab5daa58b4f8860a580bc171053f90,floor lamp,complete,False,bbox_inertia,open_mesh,
a57ca3b4a7a80c697f6c0e9ca85229b2dbcc52ad,"letter.n.02,wall decor",complete,False,weld_or_static,open_mesh,
a58017bdd5c63666442746ea9baeca7d0a57185b,throw pillow,complete,False,bbox_inertia,open_mesh,
a585d0a9569d7d2fe6f20661e63937614b5fef9e,wall art,complete,False,weld_or_static,open_mesh,
a58885b138c463870ae858aae6acd55ca46574c8,footstool,complete,False,bbox_inertia,open_mesh,
a58d0c1e9cc61d4f9aa0be8379f2bcd2d3511e74,potted plant,complete,False,bbox_inertia,open_mesh|center_of_mass_out_of_bounds|inertia_not_positive_definite,
a591c8e8c81793f40850c7a9957dd8347e6c3a14,throw pillow,complete,False,bbox_inertia,open_mesh,
a59205db06e99925d8fdf6c9c15b4ea223d0ad50,wall art,complete,False,weld_or_static,open_mesh,
a59b928aa3c41bdf8eb83d1442ceb97ced4b85a0,flower in vase,complete,False,bbox_inertia,open_mesh|inertia_not_positive_definite,
a59e535e966404d987d27df200bcc1ddd3756003,ceiling lamp,complete,False,weld_or_static,open_mesh,
a5a5c0c628c77aa02d76c0b5eadeaab0af25be56,toilet flush plate,complete,False,bbox_inertia,open_mesh,
a5a7a8a11f25451c9826d789d6c400f71d9349d5,ceiling lamp,complete,False,weld_or_static,open_mesh,
a5ad2b8123b11b0b0a119849c142cd10c0ab070d,throw pillow,complete,False,bbox_inertia,open_mesh,
a5ba8d612de3070ed6345dc44886ec05a7345b1c,potted plant,complete,False,bbox_inertia,open_mesh|center_of_mass_out_of_bounds|inertia_not_positive_definite,
a5bfc72e8a5ac244cab3158a1f805bb20cf896d3,lantern,complete,False,bbox_inertia,open_mesh,
a5c567f1f68280d29402e3b14a873fc1b0b76910,rug,complete,False,bbox_inertia,open_mesh,
a5ccc986741b9b86236860af8f05cec6e450f721,chandelier,complete,False,weld_or_static,open_mesh|inertia_not_positive_definite,
a5ceb39dcca171665cdf5b5afe8791c6298eb9e7,bookcase,complete,False,bbox_inertia,open_mesh,
a5d07135990748c420de602e6dbf489b30face08,table lamp,complete,False,bbox_inertia,open_mesh,
a5d12b6c09273e095ecb0edda640bc4bfde3832d,wall art,complete,False,weld_or_static,open_mesh,
a5d4b9f023a6a7686c5f973a53cb554e8d108d84,bookcase,complete,False,bbox_inertia,open_mesh,
a5e0ba04cea56351fe5dc700a43d3949436d7fd9,beanbag chair,complete,False,bbox_inertia,open_mesh,
a5e7d10d32aedfdd4b8118801a537f00807a3b4a,nightstand,complete,False,bbox_inertia,open_mesh,
a5ed8abe60e8461fe8ae82dfbd7765d5c08c7f6d,wall art,complete,False,weld_or_static,open_mesh,
a5f9a4e0b89f85a3f8e117c3662541608f938b38,swivel chair,complete,False,bbox_inertia,open_mesh,
a5f9bb1a1d0549240b4f7d7ab0caafbc693299f7,sofa,complete,False,bbox_inertia,open_mesh,
a5faa788a66067bdb536364b705735ba7c5547af,storage bench,complete,False,bbox_inertia,open_mesh,
a5fd4c64bf0d72530a68902e5b07d79e2877ce0d,basket,complete,False,bbox_inertia,open_mesh,
a6046375aa5eff90d6dc62e424f3c688d8059855,rug,complete,False,bbox_inertia,open_mesh|center_of_mass_out_of_bounds|inertia_not_positive_definite,
a605f9b69231c0dbb78dc7c86a78c8a47fb3c644,picture frame,complete,False,weld_or_static,open_mesh,
a6066a050dcb136cd10e029fec88a32fda0b72b5,hobby,complete,False,bbox_inertia,open_mesh,
a6198e12068626dc1618978d3a9e40640e156383,coffee table,complete,False,bbox_inertia,open_mesh,
a622b0ad916c7703b9acc23584174a43137f3efb,canister,complete,False,bbox_inertia,open_mesh,
a62409c9dad2a4e7612ef932db2d03a192b56332,wall lamp,complete,False,weld_or_static,open_mesh,
a62abcfbffa56d49cbf6588367a8ca3bfc36e526,floor lamp,complete,False,bbox_inertia,open_mesh,
a630fbac79cdc164c9344a588f72d207b6d25e33,microwave,complete,False,bbox_inertia,open_mesh,
a632498169966d7fb799ac049da4ac322248012e,nightstand,complete,False,bbox_inertia,open_mesh,
a63cb49060e3a034ebc86fea841e5e1521a85629,bottle,complete,False,bbox_inertia,open_mesh,
a640ae6134ab74e2e2d8b7da6cc1dffdc8eaa76d,throw pillow,complete,False,bbox_inertia,open_mesh,
a65297dccfaad2014cb1dfeee9e07ebc3dab25db,chest of drawers,complete,False,bbox_inertia,open_mesh,
a655b5bd1b38850ccbda730b900e9ce041419f98,buffet,complete,False,bbox_inertia,open_mesh,
a65db99f3ed2a6d70939f5f00b73a7abab4c7d07,chandelier,complete,False,weld_or_static,open_mesh,
a65ea750697c79718cf35df657863ed04f873ea9,sofa,complete,False,bbox_inertia,open_mesh,
a671149b6bb4fc4d7a004b7b41e0e5186a45924c,pendant lamp,complete,False,weld_or_static,open_mesh,
a67b6d7ab7b6a46e1c347a818dcd19663577fee8,tureen,complete,False,bbox_inertia,open_mesh|center_of_mass_out_of_bounds|inertia_not_positive_definite,
a67db9c143b91ab12fa3ac0851470e4ef177ecc3,shower stall,complete,False,bbox_inertia,open_mesh,
a67e5e909d4229ddfbfed42896ba79f9a61750fb,wall art,complete,False,weld_or_static,open_mesh,
a68c1f5acfcdc00c4b3d832572cc6e2621685ee3,sculpture,complete,False,bbox_inertia,open_mesh,
a68d1a2e598b342e3b06d6532c4a9814586d7fba,footstool,complete,False,bbox_inertia,open_mesh,
a68ed12c6ad62a575cc8e4be225e14ab80ae7959,wall art,complete,False,weld_or_static,open_mesh,
a6a7ccf24336ed52468d49ca3abc4a0329b55b77,window curtain,complete,False,weld_or_static,open_mesh|invalid_volume|center_of_mass_out_of_bounds|inertia_not_positive_definite,
a6abf3f05e6692cddc81c54d687a17afdc0b992a,shower stall,complete,False,bbox_inertia,open_mesh,
a6bccdd5282990590a2e092803458c3964b4aeca,shelving,complete,False,bbox_inertia,open_mesh,
a6bcdd198fe443ffdb43fdd899b87aa13a2512ee,lantern,complete,False,bbox_inertia,open_mesh,
a6be616224f4dce468b234d0717a4e95def9ca4a,range hood,complete,False,bbox_inertia,open_mesh,
a6c35def60f0048ba629f074dabd4feb505d50e9,firepit,complete,False,bbox_inertia,open_mesh,
a6c4565ee1b941efb249ece3af4a3e882fb88964,console table,complete,False,bbox_inertia,open_mesh,
a6c7c25fda32c77d416f8fe73a262a9fa73e5a86,wall art,complete,False,weld_or_static,open_mesh,
a6cc1a28962e4e21a94f8238bb816cf14c0c5e12,gift box,complete,False,bbox_inertia,open_mesh,
a6d4ca2a63e1bd0bff603d1fd57e3e321d16587f,chest of drawers,complete,False,bbox_inertia,open_mesh,
a6e3768bbc5b6e8816724feb66dd37c11c073553,barrow,complete,False,bbox_inertia,open_mesh,
a701cd337013bc6e8e6d9e209a66bae70f9a56b8,water scooter,complete,False,bbox_inertia,open_mesh|degenerate_faces,
a7083dbe58df81fdaf42d9483d2f6a4a80d56df0,armchair,complete,False,bbox_inertia,open_mesh,
a70fb3e4fb65cac24249dd2ef1f3db031e81d7b8,stool,complete,False,bbox_inertia,open_mesh,
a711469ae87945b914c78d955b0919a033603d24,end table,complete,False,bbox_inertia,open_mesh,
a7120619c5758076fc2dc999cf8840390b7135a4,wall art,complete,False,weld_or_static,open_mesh,
a71d37ab4c16096cf589ac630166c50ad4b208e1,vase,complete,False,bbox_inertia,open_mesh,
a7251200a39772ea39e1fbfc74cd67c09b69ebb8,wall art,complete,False,weld_or_static,open_mesh,
a72d7403a0ea8133a89bff0bfc266d443613420a,armoire,complete,False,bbox_inertia,open_mesh,
a73ab435a592f804b7caa9c3a79f03122c536476,bookcase,complete,False,bbox_inertia,open_mesh,
a73ee286689e2976024da0b13fc734cfb29d7596,range hood,complete,False,bbox_inertia,open_mesh,
a73f237dbb361f9a72c384c2023d1d7257e8dcb3,wall art,complete,False,weld_or_static,open_mesh,
a741ae95ad2a109ef6f6f8781870def429815c12,wall art,complete,False,weld_or_static,open_mesh,
a75050f4cd0be4c5fd658429b90c1cf342730d09,chair,complete,False,bbox_inertia,open_mesh|degenerate_faces,
a756e51292c1fa19b9c35b83a0d19f1320bf2b34,wall decor,complete,False,weld_or_static,open_mesh,
a75ab1ee47de5ae0a21713f2cf1965b0c8dc8cd3,throw pillow,complete,False,bbox_inertia,open_mesh,
a7758bcdaa3b0b75b12df89dd6ea59378e0c3fe3,chair,complete,False,bbox_inertia,open_mesh,
a77e6006efcacc637e1c2a49e72232ee0f435e35,tv stand,complete,False,bbox_inertia,open_mesh,
a78f4c764f89f8d62969bb1af66013dca32dab5f,wall art,complete,False,weld_or_static,open_mesh,
a7931cc380b0cb2b5d31a212280182a458701032,dining table,complete,False,bbox_inertia,open_mesh,
a79bc2b7cd4730aacc1661af28864bc1ec1cc162,table,complete,False,bbox_inertia,open_mesh,
a79be8bdd3c173b2419d6e0806ff86a7a8888e6d,crib,complete,False,bbox_inertia,open_mesh,
a79d5081e6bb0131639f8cf79e4d4578c1d51723,sofa,complete,False,bbox_inertia,open_mesh,
a79e2b7ac764b53e47583465d84a61d8d99dba18,table lamp,complete,False,bbox_inertia,open_mesh,
a7a0d68a04ca83618e899c167b20d007ab00cb11,potted plant,complete,False,bbox_inertia,open_mesh,
a7a156058dab3cb8727e075a010473640b3a7155,kitchen cabinet,complete,False,bbox_inertia,open_mesh,
a7a9b8d2ae756986014a94885ed86da2ba797214,buffet,complete,False,bbox_inertia,open_mesh|degenerate_faces,
a7bf4ed6d6dfd080abd115fc98fabbe56b08a4b6,"poster.n.01,wall art",complete,False,bbox_inertia,open_mesh,
a7c2a006fbc020eceae0be06a3d5f3423926423e,wall art,complete,False,weld_or_static,open_mesh,
a7ddd8294508f641b22c3bfeba6328a77cd4a74a,ceiling lamp,complete,False,weld_or_static,open_mesh|center_of_mass_out_of_bounds|inertia_not_positive_definite,
a7e08fe5e4e9c52ddbc3f0d6d34c514e7b310581,table,complete,False,bbox_inertia,open_mesh,
a7ea5f486922ebe96a5dc95bcc070ac6c22daa00,wall art,complete,False,weld_or_static,open_mesh,
a7f27777d1632bc247b7d52e5d811663f4d87a2a,wall clock,complete,False,weld_or_static,open_mesh,
a7f6ef013ea0beecca1af4344b2547fd367e90d6,wall lamp,complete,False,weld_or_static,open_mesh,
a80f4fd3aba250b90ab16faaa067a694808653ab,wall art,complete,False,weld_or_static,open_mesh,
a8101c2391c361128ad2e6d14104b464e0a9d480,rug,complete,False,bbox_inertia,open_mesh,
a82034ab419a404283dee141a91414904109f3db,wall mirror,complete,False,weld_or_static,open_mesh,
a8292b780623daf11fa459a857bd52c8738f6a99,wall lamp,complete,False,weld_or_static,open_mesh,
a8394a6023096f067ba41b272ca50cc450efdcbb,sofa,complete,False,bbox_inertia,open_mesh,
a848b8bc407025e092d7a0372067ff42a7fe79eb,armchair,complete,False,bbox_inertia,open_mesh,
a853b09e177cc93f481ff79beb9b701898a468a4,rug,complete,False,bbox_inertia,open_mesh,
a858cba39573583f6aff0a31d237bcebabaaf503,desk,complete,False,bbox_inertia,open_mesh,
a858cdf5b8cb7e6317133eac88be532e0615c04c,sculpture,complete,False,bbox_inertia,open_mesh,
a861c4b89d1e0c526804337da092a105afbf3523,ceiling lamp,complete,False,weld_or_static,open_mesh,
a869085dfecd965de206aaa78a2ae60b45bf1cee,range hood,complete,False,bbox_inertia,open_mesh,
a8795bf6e6d4508dab2b1d9c8cdad19dddacb2be,storage box,complete,False,bbox_inertia,open_mesh,
a87ae8e3bd9b8c3c45d3330cbac583baa957c3bb,"stove.n.01,oven",complete,False,bbox_inertia,open_mesh,
a88713bc360c1f4fd6babaa601e20397f2c12c91,ceiling fan,complete,False,weld_or_static,open_mesh,
